state,period,target,anytarget_th0,inc_anytarget_th0_h6,protest_count,avg_protest_count,violence
GA,202212,1,1,1.0,41.0,18.47,1.0
GA,202301,1,1,1.0,43.0,18.47,1.0
GA,202302,0,0,1.0,17.0,18.47,1.0
GA,202303,1,1,1.0,58.0,18.47,1.0
GA,202304,1,1,1.0,34.0,18.47,1.0
GA,202305,1,1,1.0,19.0,18.47,0.0
GA,202306,1,1,1.0,28.0,18.47,1.0
GA,202307,1,1,1.0,26.0,18.47,1.0
GA,202308,1,1,1.0,21.0,18.47,0.0
GA,202309,1,1,1.0,29.0,18.47,1.0
GA,202310,0,0,1.0,18.0,18.47,1.0
GA,202311,1,1,1.0,31.0,18.47,1.0
GA,202312,0,0,1.0,16.0,18.47,1.0
GA,202401,1,1,1.0,30.0,18.47,1.0
GA,202402,1,1,1.0,23.0,18.47,1.0
GA,202403,1,1,1.0,33.0,18.47,1.0
GA,202404,1,1,1.0,26.0,18.47,1.0
GA,202405,1,1,1.0,20.0,18.47,1.0
GA,202406,1,1,1.0,24.0,18.47,1.0
GA,202407,0,0,1.0,16.0,18.47,1.0
GA,202408,1,1,1.0,19.0,18.47,1.0
GA,202409,0,0,1.0,16.0,18.47,0.0
GA,202410,1,1,1.0,21.0,18.47,1.0
GA,202411,0,0,,16.0,18.47,1.0
GA,202412,0,0,,15.0,18.47,0.0
GA,202501,0,0,,14.0,18.47,1.0
GA,202502,0,0,,10.0,18.47,1.0
GA,202503,0,0,,2.0,18.47,0.0
GA,202504,1,1,,24.0,18.47,1.0
GU,201701,0,0,0.0,0.0,0.05,0.0
GU,201702,0,0,0.0,0.0,0.05,0.0
GU,201703,0,0,0.0,0.0,0.05,0.0
GU,201704,0,0,0.0,0.0,0.05,0.0
GU,201705,0,0,0.0,0.0,0.05,0.0
GU,201706,0,0,0.0,0.0,0.05,0.0
GU,201707,0,0,0.0,0.0,0.05,0.0
GU,201708,0,0,0.0,0.0,0.05,0.0
GU,201709,0,0,0.0,0.0,0.05,1.0
GU,201710,0,0,0.0,0.0,0.05,0.0
GU,201711,0,0,0.0,0.0,0.05,0.0
GU,201712,0,0,0.0,0.0,0.05,0.0
GU,201801,0,0,0.0,0.0,0.05,0.0
GU,201802,0,0,0.0,0.0,0.05,0.0
GU,201803,0,0,0.0,0.0,0.05,0.0
GU,201804,0,0,0.0,0.0,0.05,0.0
GU,201805,0,0,0.0,0.0,0.05,0.0
GU,201806,0,0,0.0,0.0,0.05,0.0
GU,201807,0,0,0.0,0.0,0.05,0.0
GU,201808,0,0,0.0,0.0,0.05,0.0
GU,201809,0,0,0.0,0.0,0.05,0.0
GU,201810,0,0,0.0,0.0,0.05,0.0
GU,201811,0,0,0.0,0.0,0.05,0.0
GU,201812,0,0,0.0,0.0,0.05,0.0
GU,201901,0,0,0.0,0.0,0.05,0.0
GU,201902,0,0,0.0,0.0,0.05,0.0
GU,201903,0,0,0.0,0.0,0.05,0.0
GU,201904,0,0,0.0,0.0,0.05,0.0
GU,201905,0,0,0.0,0.0,0.05,0.0
GU,201906,0,0,0.0,0.0,0.05,0.0
GU,201907,0,0,0.0,0.0,0.05,0.0
GU,201908,0,0,0.0,0.0,0.05,0.0
GU,201909,0,0,0.0,0.0,0.05,0.0
GU,201910,0,0,0.0,0.0,0.05,0.0
GU,201911,0,0,0.0,0.0,0.05,0.0
GU,201912,0,0,1.0,0.0,0.05,0.0
GU,202001,0,0,1.0,0.0,0.05,0.0
GU,202002,0,0,1.0,0.0,0.05,0.0
GU,202003,0,0,1.0,0.0,0.05,0.0
GU,202004,0,0,1.0,0.0,0.05,0.0
GU,202005,0,0,1.0,0.0,0.05,0.0
GU,202006,1,1,0.0,3.0,0.05,0.0
GU,202007,0,0,0.0,0.0,0.05,0.0
GU,202008,0,0,0.0,0.0,0.05,0.0
GU,202009,0,0,0.0,0.0,0.05,0.0
GU,202010,0,0,0.0,0.0,0.05,0.0
GU,202011,0,0,0.0,0.0,0.05,0.0
GU,202012,0,0,0.0,0.0,0.05,0.0
GU,202101,0,0,0.0,0.0,0.05,0.0
GU,202102,0,0,1.0,0.0,0.05,0.0
GU,202103,0,0,1.0,0.0,0.05,0.0
GU,202104,0,0,1.0,0.0,0.05,0.0
GU,202105,0,0,1.0,0.0,0.05,0.0
GU,202106,0,0,1.0,0.0,0.05,0.0
GU,202107,0,0,1.0,0.0,0.05,0.0
GU,202108,1,1,0.0,1.0,0.05,0.0
GU,202109,0,0,0.0,0.0,0.05,0.0
GU,202110,0,0,0.0,0.0,0.05,0.0
GU,202111,0,0,0.0,0.0,0.05,0.0
GU,202112,0,0,0.0,0.0,0.05,0.0
GU,202201,0,0,0.0,0.0,0.05,0.0
GU,202202,0,0,0.0,0.0,0.05,0.0
GU,202203,0,0,0.0,0.0,0.05,0.0
GU,202204,0,0,0.0,0.0,0.05,0.0
GU,202205,0,0,0.0,0.0,0.05,0.0
GU,202206,0,0,0.0,0.0,0.05,0.0
GU,202207,0,0,0.0,0.0,0.05,0.0
GU,202208,0,0,0.0,0.0,0.05,0.0
GU,202209,0,0,0.0,0.0,0.05,0.0
GU,202210,0,0,0.0,0.0,0.05,0.0
GU,202211,0,0,0.0,0.0,0.05,0.0
GU,202212,0,0,0.0,0.0,0.05,0.0
GU,202301,0,0,0.0,0.0,0.05,0.0
GU,202302,0,0,0.0,0.0,0.05,0.0
GU,202303,0,0,0.0,0.0,0.05,0.0
GU,202304,0,0,0.0,0.0,0.05,0.0
GU,202305,0,0,0.0,0.0,0.05,0.0
GU,202306,0,0,0.0,0.0,0.05,0.0
GU,202307,0,0,0.0,0.0,0.05,0.0
GU,202308,0,0,0.0,0.0,0.05,0.0
GU,202309,0,0,0.0,0.0,0.05,0.0
GU,202310,0,0,0.0,0.0,0.05,0.0
GU,202311,0,0,0.0,0.0,0.05,0.0
GU,202312,0,0,0.0,0.0,0.05,0.0
GU,202401,0,0,0.0,0.0,0.05,0.0
GU,202402,0,0,0.0,0.0,0.05,0.0
GU,202403,0,0,0.0,0.0,0.05,0.0
GU,202404,0,0,0.0,0.0,0.05,0.0
GU,202405,0,0,0.0,0.0,0.05,0.0
GU,202406,0,0,0.0,0.0,0.05,0.0
GU,202407,0,0,1.0,0.0,0.05,0.0
GU,202408,0,0,1.0,0.0,0.05,0.0
GU,202409,0,0,1.0,0.0,0.05,0.0
GU,202410,0,0,1.0,0.0,0.05,0.0
GU,202411,0,0,,0.0,0.05,0.0
GU,202412,0,0,,0.0,0.05,0.0
GU,202501,1,1,,1.0,0.05,0.0
GU,202502,0,0,,0.0,0.05,0.0
GU,202503,0,0,,0.0,0.05,0.0
GU,202504,0,0,,0.0,0.05,0.0
HI,201701,0,0,0.0,3.0,5.23,0.0
HI,201702,0,0,0.0,5.0,5.23,0.0
HI,201703,0,0,1.0,5.0,5.23,0.0
HI,201704,0,0,1.0,4.0,5.23,0.0
HI,201705,0,0,1.0,4.0,5.23,0.0
HI,201706,0,0,1.0,5.0,5.23,0.0
HI,201707,0,0,1.0,4.0,5.23,0.0
HI,201708,0,0,1.0,4.0,5.23,1.0
HI,201709,1,1,0.0,6.0,5.23,0.0
HI,201710,0,0,0.0,4.0,5.23,1.0
HI,201711,0,0,0.0,4.0,5.23,0.0
HI,201712,0,0,1.0,5.0,5.23,0.0
HI,201801,0,0,1.0,4.0,5.23,0.0
HI,201802,0,0,1.0,4.0,5.23,1.0
HI,201803,0,0,1.0,5.0,5.23,0.0
HI,201804,0,0,1.0,4.0,5.23,0.0
HI,201805,0,0,1.0,4.0,5.23,0.0
HI,201806,1,1,1.0,13.0,5.23,0.0
HI,201807,0,0,1.0,4.0,5.23,0.0
HI,201808,0,0,1.0,5.0,5.23,0.0
HI,201809,1,1,1.0,8.0,5.23,0.0
HI,201810,0,0,1.0,4.0,5.23,0.0
HI,201811,0,0,1.0,5.0,5.23,0.0
HI,201812,0,0,1.0,4.0,5.23,0.0
HI,201901,1,1,1.0,7.0,5.23,0.0
HI,201902,0,0,1.0,4.0,5.23,0.0
HI,201903,0,0,1.0,5.0,5.23,0.0
HI,201904,0,0,1.0,4.0,5.23,0.0
HI,201905,0,0,1.0,5.0,5.23,0.0
HI,201906,0,0,1.0,4.0,5.23,0.0
HI,201907,1,1,0.0,7.0,5.23,1.0
HI,201908,0,0,0.0,5.0,5.23,0.0
HI,201909,0,0,0.0,4.0,5.23,1.0
HI,201910,0,0,0.0,4.0,5.23,0.0
HI,201911,0,0,1.0,5.0,5.23,1.0
HI,201912,0,0,1.0,4.0,5.23,0.0
HI,202001,0,0,1.0,5.0,5.23,0.0
HI,202002,0,0,1.0,4.0,5.23,0.0
HI,202003,0,0,1.0,4.0,5.23,0.0
HI,202004,0,0,1.0,4.0,5.23,0.0
HI,202005,1,1,1.0,15.0,5.23,0.0
HI,202006,1,1,1.0,16.0,5.23,0.0
HI,202007,1,1,1.0,7.0,5.23,0.0
HI,202008,0,0,1.0,4.0,5.23,1.0
HI,202009,0,0,1.0,5.0,5.23,1.0
HI,202010,1,1,1.0,7.0,5.23,0.0
HI,202011,0,0,1.0,5.0,5.23,0.0
HI,202012,0,0,1.0,4.0,5.23,0.0
HI,202101,0,0,1.0,5.0,5.23,0.0
HI,202102,0,0,1.0,4.0,5.23,0.0
HI,202103,1,1,1.0,6.0,5.23,1.0
HI,202104,1,1,1.0,9.0,5.23,0.0
HI,202105,0,0,1.0,4.0,5.23,0.0
HI,202106,1,1,1.0,6.0,5.23,0.0
HI,202107,1,1,0.0,7.0,5.23,0.0
HI,202108,0,0,0.0,4.0,5.23,0.0
HI,202109,0,0,0.0,4.0,5.23,0.0
HI,202110,0,0,0.0,5.0,5.23,0.0
HI,202111,0,0,0.0,5.0,5.23,0.0
HI,202112,0,0,0.0,5.0,5.23,0.0
HI,202201,0,0,0.0,4.0,5.23,0.0
HI,202202,0,0,0.0,4.0,5.23,0.0
HI,202203,0,0,0.0,4.0,5.23,0.0
HI,202204,0,0,0.0,5.0,5.23,0.0
HI,202205,0,0,0.0,5.0,5.23,0.0
HI,202206,0,0,0.0,5.0,5.23,0.0
HI,202207,0,0,1.0,5.0,5.23,0.0
HI,202208,0,0,1.0,4.0,5.23,0.0
HI,202209,0,0,1.0,5.0,5.23,0.0
HI,202210,0,0,1.0,4.0,5.23,0.0
HI,202211,0,0,1.0,4.0,5.23,0.0
HI,202212,0,0,1.0,5.0,5.23,0.0
HI,202301,1,1,1.0,7.0,5.23,1.0
HI,202302,1,1,0.0,6.0,5.23,0.0
HI,202303,0,0,0.0,5.0,5.23,0.0
HI,202304,0,0,0.0,4.0,5.23,0.0
HI,202305,0,0,0.0,4.0,5.23,1.0
HI,202306,0,0,0.0,5.0,5.23,0.0
HI,202307,0,0,1.0,5.0,5.23,0.0
HI,202308,0,0,1.0,4.0,5.23,0.0
HI,202309,0,0,1.0,5.0,5.23,0.0
HI,202310,0,0,1.0,4.0,5.23,0.0
HI,202311,0,0,1.0,5.0,5.23,0.0
HI,202312,0,0,1.0,5.0,5.23,0.0
HI,202401,1,1,1.0,6.0,5.23,0.0
HI,202402,0,0,1.0,4.0,5.23,0.0
HI,202403,1,1,1.0,6.0,5.23,0.0
HI,202404,0,0,1.0,4.0,5.23,1.0
HI,202405,1,1,1.0,6.0,5.23,0.0
HI,202406,0,0,1.0,5.0,5.23,0.0
HI,202407,0,0,1.0,4.0,5.23,0.0
HI,202408,1,1,1.0,6.0,5.23,0.0
HI,202409,0,0,1.0,4.0,5.23,1.0
HI,202410,0,0,1.0,5.0,5.23,0.0
HI,202411,0,0,,5.0,5.23,0.0
HI,202412,0,0,,4.0,5.23,0.0
HI,202501,1,1,,9.0,5.23,0.0
HI,202502,1,1,,7.0,5.23,0.0
HI,202503,0,0,,5.0,5.23,0.0
HI,202504,1,1,,11.0,5.23,0.0
IA,201701,0,0,1.0,4.0,4.14,0.0
IA,201702,1,1,0.0,7.0,4.14,1.0
IA,201703,0,0,0.0,0.0,4.14,0.0
IA,201704,0,0,0.0,0.0,4.14,0.0
IA,201705,0,0,0.0,0.0,4.14,0.0
IA,201706,0,0,0.0,1.0,4.14,1.0
IA,201707,0,0,0.0,0.0,4.14,1.0
IA,201708,0,0,0.0,3.0,4.14,0.0
IA,201709,0,0,0.0,2.0,4.14,0.0
IA,201710,0,0,0.0,0.0,4.14,0.0
IA,201711,0,0,0.0,0.0,4.14,0.0
IA,201712,0,0,1.0,2.0,4.14,0.0
IA,201801,0,0,1.0,1.0,4.14,0.0
IA,201802,0,0,1.0,2.0,4.14,0.0
IA,201803,0,0,1.0,2.0,4.14,0.0
IA,201804,0,0,1.0,2.0,4.14,0.0
IA,201805,0,0,1.0,4.0,4.14,1.0
IA,201806,1,1,1.0,13.0,4.14,0.0
IA,201807,0,0,1.0,0.0,4.14,0.0
IA,201808,0,0,1.0,1.0,4.14,0.0
IA,201809,1,1,0.0,14.0,4.14,1.0
IA,201810,0,0,0.0,1.0,4.14,1.0
IA,201811,0,0,0.0,1.0,4.14,0.0
IA,201812,0,0,0.0,0.0,4.14,0.0
IA,201901,0,0,1.0,4.0,4.14,1.0
IA,201902,0,0,1.0,0.0,4.14,0.0
IA,201903,0,0,1.0,1.0,4.14,0.0
IA,201904,0,0,1.0,0.0,4.14,0.0
IA,201905,0,0,1.0,0.0,4.14,0.0
IA,201906,0,0,1.0,0.0,4.14,1.0
IA,201907,1,1,0.0,15.0,4.14,0.0
IA,201908,0,0,0.0,1.0,4.14,0.0
IA,201909,0,0,0.0,0.0,4.14,0.0
IA,201910,0,0,0.0,1.0,4.14,0.0
IA,201911,0,0,1.0,2.0,4.14,0.0
IA,201912,0,0,1.0,2.0,4.14,0.0
IA,202001,0,0,1.0,2.0,4.14,1.0
IA,202002,0,0,1.0,0.0,4.14,0.0
IA,202003,0,0,1.0,0.0,4.14,0.0
IA,202004,0,0,1.0,0.0,4.14,0.0
IA,202005,1,1,1.0,23.0,4.14,1.0
IA,202006,1,1,1.0,85.0,4.14,1.0
IA,202007,1,1,1.0,7.0,4.14,1.0
IA,202008,1,1,1.0,11.0,4.14,1.0
IA,202009,1,1,1.0,7.0,4.14,0.0
IA,202010,1,1,1.0,9.0,4.14,0.0
IA,202011,0,0,1.0,0.0,4.14,0.0
IA,202012,0,0,1.0,0.0,4.14,1.0
IA,202101,0,0,1.0,2.0,4.14,0.0
IA,202102,0,0,1.0,2.0,4.14,0.0
IA,202103,1,1,1.0,5.0,4.14,0.0
IA,202104,1,1,1.0,10.0,4.14,1.0
IA,202105,1,1,1.0,5.0,4.14,0.0
IA,202106,0,0,1.0,4.0,4.14,0.0
IA,202107,0,0,1.0,3.0,4.14,1.0
IA,202108,1,1,1.0,5.0,4.14,1.0
IA,202109,0,0,1.0,2.0,4.14,1.0
IA,202110,0,0,1.0,0.0,4.14,0.0
IA,202111,1,1,1.0,7.0,4.14,0.0
IA,202112,0,0,1.0,0.0,4.14,0.0
IA,202201,0,0,1.0,1.0,4.14,0.0
IA,202202,0,0,1.0,3.0,4.14,0.0
IA,202203,0,0,1.0,3.0,4.14,0.0
IA,202204,0,0,1.0,3.0,4.14,0.0
IA,202205,1,1,0.0,6.0,4.14,0.0
IA,202206,0,0,0.0,1.0,4.14,1.0
IA,202207,0,0,1.0,3.0,4.14,1.0
IA,202208,0,0,1.0,1.0,4.14,0.0
IA,202209,0,0,1.0,3.0,4.14,0.0
IA,202210,0,0,1.0,2.0,4.14,0.0
IA,202211,0,0,1.0,2.0,4.14,0.0
IA,202212,0,0,1.0,2.0,4.14,1.0
IA,202301,1,1,1.0,6.0,4.14,0.0
IA,202302,1,1,1.0,5.0,4.14,0.0
IA,202303,1,1,0.0,34.0,4.14,1.0
IA,202304,0,0,1.0,3.0,4.14,0.0
IA,202305,0,0,1.0,3.0,4.14,0.0
IA,202306,0,0,1.0,1.0,4.14,0.0
IA,202307,0,0,1.0,2.0,4.14,0.0
IA,202308,0,0,1.0,0.0,4.14,0.0
IA,202309,0,0,1.0,1.0,4.14,1.0
IA,202310,1,1,0.0,5.0,4.14,0.0
IA,202311,0,0,1.0,1.0,4.14,0.0
IA,202312,0,0,1.0,2.0,4.14,1.0
IA,202401,0,0,1.0,2.0,4.14,0.0
IA,202402,0,0,1.0,3.0,4.14,0.0
IA,202403,0,0,1.0,1.0,4.14,0.0
IA,202404,0,0,1.0,0.0,4.14,0.0
IA,202405,1,1,0.0,5.0,4.14,0.0
IA,202406,0,0,0.0,3.0,4.14,1.0
IA,202407,0,0,1.0,2.0,4.14,0.0
IA,202408,0,0,1.0,0.0,4.14,0.0
IA,202409,0,0,1.0,0.0,4.14,0.0
IA,202410,0,0,1.0,4.0,4.14,1.0
IA,202411,0,0,,2.0,4.14,0.0
IA,202412,0,0,,0.0,4.14,0.0
IA,202501,1,1,,6.0,4.14,0.0
IA,202502,1,1,,7.0,4.14,1.0
IA,202503,0,0,,3.0,4.14,0.0
IA,202504,1,1,,8.0,4.14,0.0
ID,201701,0,0,0.0,1.0,4.02,0.0
ID,201702,0,0,0.0,1.0,4.02,0.0
ID,201703,0,0,0.0,0.0,4.02,0.0
ID,201704,0,0,0.0,0.0,4.02,0.0
ID,201705,0,0,0.0,0.0,4.02,0.0
ID,201706,0,0,0.0,0.0,4.02,0.0
ID,201707,0,0,0.0,3.0,4.02,0.0
ID,201708,0,0,0.0,1.0,4.02,0.0
ID,201709,0,0,0.0,2.0,4.02,0.0
ID,201710,0,0,0.0,0.0,4.02,0.0
ID,201711,0,0,0.0,0.0,4.02,0.0
ID,201712,0,0,1.0,0.0,4.02,0.0
ID,201801,0,0,1.0,0.0,4.02,0.0
ID,201802,0,0,1.0,0.0,4.02,0.0
ID,201803,0,0,1.0,0.0,4.02,0.0
ID,201804,0,0,1.0,0.0,4.02,0.0
ID,201805,0,0,1.0,0.0,4.02,0.0
ID,201806,1,1,0.0,15.0,4.02,0.0
ID,201807,0,0,1.0,0.0,4.02,0.0
ID,201808,0,0,1.0,0.0,4.02,0.0
ID,201809,0,0,1.0,2.0,4.02,0.0
ID,201810,0,0,1.0,0.0,4.02,0.0
ID,201811,0,0,1.0,0.0,4.02,0.0
ID,201812,0,0,1.0,0.0,4.02,0.0
ID,201901,1,1,0.0,6.0,4.02,0.0
ID,201902,0,0,0.0,0.0,4.02,0.0
ID,201903,0,0,0.0,0.0,4.02,0.0
ID,201904,0,0,0.0,0.0,4.02,0.0
ID,201905,0,0,0.0,0.0,4.02,0.0
ID,201906,0,0,0.0,0.0,4.02,0.0
ID,201907,0,0,0.0,2.0,4.02,0.0
ID,201908,0,0,0.0,0.0,4.02,0.0
ID,201909,0,0,0.0,0.0,4.02,0.0
ID,201910,0,0,0.0,0.0,4.02,0.0
ID,201911,0,0,0.0,1.0,4.02,0.0
ID,201912,0,0,1.0,0.0,4.02,0.0
ID,202001,0,0,1.0,0.0,4.02,0.0
ID,202002,0,0,1.0,0.0,4.02,0.0
ID,202003,0,0,1.0,0.0,4.02,0.0
ID,202004,0,0,1.0,0.0,4.02,0.0
ID,202005,0,0,1.0,4.0,4.02,0.0
ID,202006,1,1,1.0,63.0,4.02,1.0
ID,202007,1,1,1.0,38.0,4.02,1.0
ID,202008,1,1,1.0,36.0,4.02,1.0
ID,202009,1,1,1.0,31.0,4.02,1.0
ID,202010,1,1,1.0,31.0,4.02,0.0
ID,202011,0,0,1.0,4.0,4.02,1.0
ID,202012,0,0,1.0,1.0,4.02,1.0
ID,202101,0,0,1.0,2.0,4.02,1.0
ID,202102,0,0,1.0,1.0,4.02,0.0
ID,202103,1,1,1.0,5.0,4.02,0.0
ID,202104,1,1,0.0,5.0,4.02,0.0
ID,202105,0,0,0.0,4.0,4.02,0.0
ID,202106,0,0,0.0,1.0,4.02,0.0
ID,202107,0,0,0.0,3.0,4.02,0.0
ID,202108,0,0,0.0,0.0,4.02,0.0
ID,202109,0,0,0.0,2.0,4.02,0.0
ID,202110,0,0,0.0,1.0,4.02,0.0
ID,202111,0,0,1.0,0.0,4.02,1.0
ID,202112,0,0,1.0,1.0,4.02,1.0
ID,202201,0,0,1.0,3.0,4.02,1.0
ID,202202,0,0,1.0,2.0,4.02,1.0
ID,202203,0,0,1.0,3.0,4.02,1.0
ID,202204,0,0,1.0,2.0,4.02,0.0
ID,202205,1,1,1.0,6.0,4.02,1.0
ID,202206,1,1,1.0,5.0,4.02,1.0
ID,202207,0,0,1.0,4.0,4.02,0.0
ID,202208,0,0,1.0,1.0,4.02,0.0
ID,202209,1,1,1.0,5.0,4.02,0.0
ID,202210,0,0,1.0,3.0,4.02,0.0
ID,202211,0,0,1.0,1.0,4.02,0.0
ID,202212,0,0,1.0,1.0,4.02,0.0
ID,202301,1,1,1.0,5.0,4.02,1.0
ID,202302,0,0,1.0,1.0,4.02,0.0
ID,202303,1,1,1.0,7.0,4.02,0.0
ID,202304,1,1,1.0,7.0,4.02,0.0
ID,202305,1,1,1.0,5.0,4.02,0.0
ID,202306,1,1,1.0,9.0,4.02,0.0
ID,202307,1,1,1.0,8.0,4.02,1.0
ID,202308,0,0,1.0,4.0,4.02,0.0
ID,202309,0,0,1.0,1.0,4.02,0.0
ID,202310,1,1,1.0,7.0,4.02,0.0
ID,202311,0,0,1.0,4.0,4.02,0.0
ID,202312,0,0,1.0,1.0,4.02,1.0
ID,202401,0,0,1.0,4.0,4.02,0.0
ID,202402,0,0,1.0,2.0,4.02,0.0
ID,202403,1,1,0.0,5.0,4.02,0.0
ID,202404,0,0,0.0,1.0,4.02,0.0
ID,202405,0,0,0.0,1.0,4.02,1.0
ID,202406,0,0,0.0,1.0,4.02,0.0
ID,202407,0,0,0.0,3.0,4.02,1.0
ID,202408,0,0,1.0,1.0,4.02,0.0
ID,202409,0,0,1.0,2.0,4.02,0.0
ID,202410,0,0,1.0,1.0,4.02,1.0
ID,202411,0,0,,1.0,4.02,0.0
ID,202412,0,0,,0.0,4.02,0.0
ID,202501,0,0,,4.0,4.02,0.0
ID,202502,1,1,,6.0,4.02,0.0
ID,202503,0,0,,2.0,4.02,1.0
ID,202504,1,1,,6.0,4.02,0.0
IL,201701,0,0,0.0,1.0,25.18,0.0
IL,201702,0,0,0.0,7.0,25.18,1.0
IL,201703,0,0,0.0,7.0,25.18,1.0
IL,201704,0,0,0.0,4.0,25.18,0.0
IL,201705,0,0,0.0,5.0,25.18,1.0
IL,201706,0,0,0.0,2.0,25.18,1.0
IL,201707,0,0,0.0,2.0,25.18,1.0
IL,201708,0,0,0.0,7.0,25.18,1.0
IL,201709,0,0,0.0,7.0,25.18,1.0
IL,201710,0,0,0.0,1.0,25.18,0.0
IL,201711,0,0,0.0,1.0,25.18,0.0
IL,201712,0,0,1.0,1.0,25.18,0.0
IL,201801,0,0,1.0,1.0,25.18,0.0
IL,201802,0,0,1.0,3.0,25.18,0.0
IL,201803,0,0,1.0,1.0,25.18,0.0
IL,201804,0,0,1.0,3.0,25.18,0.0
IL,201805,0,0,1.0,5.0,25.18,0.0
IL,201806,1,1,0.0,31.0,25.18,0.0
IL,201807,0,0,0.0,6.0,25.18,1.0
IL,201808,0,0,0.0,4.0,25.18,0.0
IL,201809,0,0,0.0,12.0,25.18,1.0
IL,201810,0,0,0.0,1.0,25.18,1.0
IL,201811,0,0,0.0,3.0,25.18,0.0
IL,201812,0,0,0.0,1.0,25.18,0.0
IL,201901,0,0,1.0,10.0,25.18,0.0
IL,201902,0,0,1.0,0.0,25.18,0.0
IL,201903,0,0,1.0,2.0,25.18,0.0
IL,201904,0,0,1.0,4.0,25.18,0.0
IL,201905,0,0,1.0,0.0,25.18,0.0
IL,201906,0,0,1.0,0.0,25.18,0.0
IL,201907,1,1,0.0,38.0,25.18,0.0
IL,201908,0,0,0.0,5.0,25.18,0.0
IL,201909,0,0,0.0,1.0,25.18,1.0
IL,201910,0,0,0.0,0.0,25.18,1.0
IL,201911,0,0,1.0,2.0,25.18,0.0
IL,201912,0,0,1.0,0.0,25.18,0.0
IL,202001,0,0,1.0,3.0,25.18,1.0
IL,202002,0,0,1.0,4.0,25.18,0.0
IL,202003,0,0,1.0,1.0,25.18,0.0
IL,202004,0,0,1.0,0.0,25.18,0.0
IL,202005,1,1,1.0,60.0,25.18,1.0
IL,202006,1,1,1.0,217.0,25.18,1.0
IL,202007,1,1,1.0,54.0,25.18,1.0
IL,202008,1,1,1.0,38.0,25.18,1.0
IL,202009,1,1,1.0,53.0,25.18,1.0
IL,202010,1,1,1.0,94.0,25.18,1.0
IL,202011,1,1,1.0,43.0,25.18,1.0
IL,202012,1,1,1.0,41.0,25.18,0.0
IL,202101,1,1,1.0,45.0,25.18,1.0
IL,202102,1,1,1.0,39.0,25.18,0.0
IL,202103,1,1,1.0,59.0,25.18,1.0
IL,202104,1,1,1.0,67.0,25.18,1.0
IL,202105,1,1,1.0,61.0,25.18,1.0
IL,202106,1,1,1.0,45.0,25.18,0.0
IL,202107,1,1,1.0,37.0,25.18,0.0
IL,202108,1,1,1.0,43.0,25.18,1.0
IL,202109,1,1,1.0,44.0,25.18,1.0
IL,202110,1,1,1.0,42.0,25.18,0.0
IL,202111,1,1,1.0,46.0,25.18,0.0
IL,202112,1,1,1.0,39.0,25.18,1.0
IL,202201,1,1,1.0,49.0,25.18,0.0
IL,202202,1,1,1.0,44.0,25.18,1.0
IL,202203,1,1,1.0,44.0,25.18,0.0
IL,202204,1,1,1.0,54.0,25.18,0.0
IL,202205,1,1,1.0,40.0,25.18,0.0
IL,202206,1,1,1.0,38.0,25.18,1.0
IL,202207,1,1,1.0,45.0,25.18,1.0
IL,202208,1,1,1.0,38.0,25.18,1.0
IL,202209,1,1,1.0,39.0,25.18,0.0
IL,202210,1,1,1.0,43.0,25.18,1.0
IL,202211,1,1,1.0,36.0,25.18,1.0
IL,202212,1,1,1.0,37.0,25.18,1.0
IL,202301,1,1,1.0,43.0,25.18,1.0
IL,202302,1,1,1.0,47.0,25.18,1.0
IL,202303,1,1,1.0,40.0,25.18,0.0
IL,202304,1,1,1.0,47.0,25.18,0.0
IL,202305,1,1,1.0,47.0,25.18,1.0
IL,202306,1,1,1.0,46.0,25.18,0.0
IL,202307,1,1,1.0,46.0,25.18,0.0
IL,202308,1,1,1.0,40.0,25.18,0.0
IL,202309,0,0,1.0,11.0,25.18,1.0
IL,202310,0,0,1.0,24.0,25.18,1.0
IL,202311,1,1,0.0,38.0,25.18,1.0
IL,202312,0,0,0.0,13.0,25.18,1.0
IL,202401,0,0,0.0,12.0,25.18,1.0
IL,202402,0,0,0.0,9.0,25.18,1.0
IL,202403,0,0,0.0,15.0,25.18,1.0
IL,202404,0,0,0.0,17.0,25.18,1.0
IL,202405,0,0,0.0,9.0,25.18,1.0
IL,202406,0,0,0.0,12.0,25.18,1.0
IL,202407,0,0,0.0,14.0,25.18,1.0
IL,202408,0,0,0.0,17.0,25.18,1.0
IL,202409,0,0,0.0,7.0,25.18,1.0
IL,202410,0,0,1.0,4.0,25.18,1.0
IL,202411,0,0,,7.0,25.18,1.0
IL,202412,0,0,,3.0,25.18,0.0
IL,202501,0,0,,19.0,25.18,0.0
IL,202502,0,0,,17.0,25.18,1.0
IL,202503,0,0,,13.0,25.18,0.0
IL,202504,1,1,,41.0,25.18,0.0
IN,201701,0,0,1.0,4.0,5.14,0.0
IN,201702,1,1,1.0,7.0,5.14,0.0
IN,201703,0,0,1.0,0.0,5.14,0.0
IN,201704,0,0,1.0,0.0,5.14,0.0
IN,201705,0,0,1.0,4.0,5.14,0.0
IN,201706,0,0,1.0,4.0,5.14,0.0
IN,201707,0,0,1.0,0.0,5.14,0.0
IN,201708,1,1,0.0,6.0,5.14,0.0
IN,201709,0,0,0.0,2.0,5.14,0.0
IN,201710,0,0,0.0,5.0,5.14,0.0
IN,201711,0,0,0.0,3.0,5.14,0.0
