state,period,tokens,article_count,token_stock,stock_pr_topic_0,stock_pr_topic_1,stock_pr_topic_2,stock_pr_topic_3,stock_pr_topic_4,stock_pr_topic_5,stock_pr_topic_6,stock_pr_topic_7,stock_pr_topic_8,stock_pr_topic_9,stock_pr_topic_10,stock_pr_topic_11,stock_pr_topic_12,stock_pr_topic_13,stock_pr_topic_14
DC,202405,175937.0,637,833276.3124918775,0.020112515462357566,0.04093995229957057,0.08306145962352274,0.038170017369189624,0.08105733136054628,0.034161788794646326,0.2500693990834845,0.06319167742404748,0.035210047881785264,0.01436343648369204,0.0555416260089787,0.061592391253801865,0.0770509318885361,0.06602725564720037,0.0794501700023357
DC,202406,159768.0,585,826389.0499935021,0.022199060374073352,0.04003048079060702,0.08369326438374734,0.039055164794999535,0.08161364269746436,0.034074943382318396,0.2430919759244509,0.06246850316817321,0.034517266709828645,0.014197069988110572,0.056464235301934396,0.06110004616903983,0.07983588738446418,0.06757975937798681,0.08007869998169961
DC,202407,187326.0,742,848437.2399948017,0.02215864389393585,0.03908898931663973,0.07825239000605297,0.04016247605400217,0.0840529528165766,0.03437681135593185,0.23828793904213152,0.05933074765038986,0.0326227627954885,0.013999353054531314,0.05466341916412786,0.05682389285921326,0.07821715610548563,0.0765949726774004,0.0913674937059132
DC,202408,130640.0,460,809389.7919958414,0.0227855881420607,0.04035296258395765,0.0826805160096704,0.04028588355757004,0.08221218002940256,0.03424091186170338,0.23547515064198513,0.0633606084234927,0.03188703062758189,0.014041745377259572,0.05304566505600003,0.06216049738781792,0.07715827823460943,0.07128546491011817,0.08902752112254413
DC,202409,154155.0,551,801666.8335966731,0.022151431185308386,0.03960102972401481,0.09055824266318734,0.040133702353573955,0.08263342912029348,0.03383278417859852,0.23405813650881377,0.06376245037758169,0.033656720274089676,0.013468245612232877,0.04994117029535123,0.06532592202231442,0.07751759500917794,0.06832447943013735,0.08503466473601562
DC,202410,211325.0,716,852658.4668773385,0.02183018322389125,0.040831182578101116,0.09415838400874751,0.039888741887922304,0.08643439781352198,0.03464954425101898,0.23033340927127793,0.06316897431526773,0.03629787823306632,0.012982301011548597,0.049265634782873484,0.06633924656997738,0.07447355923950315,0.06810626354337396,0.08124030184999088
DC,202411,168769.0,604,850895.7735018709,0.02150925468369604,0.03907611128654687,0.09020641967017111,0.04031049649807135,0.08635883731416412,0.03515588205323917,0.23949855157024436,0.062852008037445,0.03613272469918119,0.013824634848813489,0.0517442095617527,0.05897530613528217,0.07504683933184464,0.06685942258193055,0.08244930399521498
DC,202412,116476.0,416,797192.6188014967,0.021367741204016397,0.037397964672279425,0.08664520345614116,0.04112474485167349,0.08322407408648777,0.0376148422012836,0.2473099524275655,0.06507152676398176,0.03474293389929807,0.013187059236982811,0.05102170471983801,0.05328121195950259,0.07865571918780273,0.06547443203935781,0.08388089144684435
DC,202501,140819.0,481,778573.0950411975,0.02204466089630068,0.03660681538020252,0.07867664934460693,0.04233655529525676,0.07614546406959899,0.04042021125420016,0.24737687051031604,0.06951060333044565,0.03334434129600863,0.01391472788675437,0.058184176760897974,0.048487480671461074,0.08052841181318096,0.06775851667148829,0.08466451654791396
DC,202502,135911.0,495,758769.476032958,0.02144743550052658,0.035710972879681155,0.0716255113728447,0.04097671774438073,0.07152910723322091,0.04232360572793057,0.243561960712404,0.06896002973906372,0.03352770998495181,0.01287693784362218,0.06073673524326335,0.044731259109682626,0.07823959115443953,0.07355379037395916,0.10019863689647307
DC,202503,116484.0,434,723499.5808263664,0.02233286160270394,0.034555131102185666,0.06697647004955684,0.04092944015719826,0.06864388965020844,0.04306140173747962,0.23870573234675094,0.06892720861207659,0.034289599296128924,0.012123444765160465,0.06169909382290461,0.04129284816409744,0.07797611425805483,0.07507866877746605,0.1134080971428576
DE,201701,1115.0,7,1115.0,0.2956854312857143,0.05005081806142857,0.04556444699285715,0.022059667318571428,0.017481068797142854,0.028752384785714284,0.14292430119714286,0.030542323335714282,0.0023359870442857143,0.012160348552857142,0.0440872928,0.0009913940642857142,0.3022098005714286,0.0009913942085714286,0.004163334082857143
DE,201702,2609.0,12,3501.0,0.11206023134832038,0.0369530430044233,0.08879454924270691,0.011265612140950646,0.07024618317315283,0.0207011737768865,0.19799937213722787,0.1719835677492237,0.003175596578314155,0.004634021388878246,0.07590357104952823,0.00800435030191884,0.1422125602919778,0.01275301817512136,0.04331315450671839
DE,201703,1747.0,4,4547.8,0.07641816275376022,0.031901828240932704,0.1153518729543798,0.0243831636914804,0.09624607079376106,0.024082945659501014,0.17137014677765028,0.1142610230326918,0.027218971753139386,0.018696516999402498,0.06383255281229742,0.007952710565958658,0.1631496875029842,0.012735326081582284,0.05239902705788224
DE,201704,1981.0,15,5619.240000000001,0.06365072723405703,0.02840164347281821,0.15861524242880154,0.021334369101228812,0.08911014272274931,0.028579666964461202,0.16925763465295868,0.11753369173760518,0.027921950076309692,0.013096379430929833,0.057009262922393354,0.007964524076714781,0.16097839627110735,0.016289186996675455,0.040257185778599505
DE,201705,375.0,3,4870.392000000001,0.0711689546759608,0.035946667687027894,0.1583715521548358,0.020766180960426015,0.08229282908741338,0.028545735418669206,0.15981280130795084,0.12990136329225585,0.02581587353439764,0.012131810394372059,0.05266358383595687,0.0073950866315321264,0.16290743301975807,0.015078785009268018,0.03720134721350561
DE,201706,562.0,6,4458.3136,0.12906264847686794,0.03158232965960433,0.13857474518915466,0.018776737974885608,0.07208625039552873,0.026429302265972468,0.17150866272729967,0.11921074543188044,0.022728589804179983,0.017612491383957353,0.04844307460402642,0.00662986442250499,0.1490740696771322,0.014509908876150784,0.03377058414346865
DE,201707,1178.0,6,4744.650880000001,0.11170995831303081,0.0430345417202845,0.13932039574919522,0.04003740183422905,0.055051376067845235,0.026109302078031228,0.15163946242273293,0.11903906722190115,0.017339213176645264,0.020432259001206828,0.04074757380839997,0.018427644467708747,0.1540074640646882,0.03470591150887298,0.028398435793639792
DE,201708,176.0,4,3971.7207040000008,0.1164289745011607,0.041200037423687795,0.14310660616751514,0.038335710609260096,0.06596954160964343,0.02502481060837791,0.1449923170236588,0.12429298981216025,0.016643353281082584,0.019599335909489753,0.039014412564270746,0.017683552506322753,0.14725538469788466,0.0332404759417396,0.027212505240029394
DE,201709,479.0,2,3656.376563200001,0.11730678142639574,0.05921454620732552,0.15349127048325217,0.03352360059937594,0.06375874434771026,0.025964595622555896,0.13452127400837777,0.10822013153831181,0.014673029079217963,0.017241766106193462,0.03411339014766074,0.015576958054049624,0.16944047600005646,0.029095862022882047,0.023857580000136068
DE,201710,678.0,4,3603.101250560001,0.2133391037730479,0.05230900707311591,0.12473578858713369,0.029002712031177862,0.052229406813248475,0.02646469409498351,0.1424585548355194,0.09108366672163226,0.012039146580381771,0.014124521249008695,0.03543602284089419,0.01277298226831354,0.15076094651137562,0.02374801738284335,0.01949542952340178
DE,201711,111.0,2,2993.481000448001,0.2069912463662481,0.06257140308942653,0.12030030159659166,0.028117062795918316,0.050482498226961145,0.028971432345813838,0.14211680992546666,0.09044660018644604,0.011782515972485008,0.013790563745189444,0.04337514472043978,0.01248914059923141,0.14536043185396064,0.023057215116957533,0.020147632915409344
DE,201712,636.0,5,3030.7848003584013,0.20650242505924188,0.051993383716512916,0.11865240495883309,0.022406146182157666,0.04007826982219866,0.02684274229045963,0.13929580379689369,0.0716560390925257,0.01136766766717749,0.015909058929413755,0.042231853085523983,0.02840095455275592,0.148417669685266,0.038424744973233456,0.037820835739927124
DE,201801,180.0,4,2604.6278402867206,0.2018634805145451,0.04851612176803612,0.14745669106335058,0.02358499009978762,0.05187167003734144,0.02510358484070126,0.13369183378717672,0.06681993514983423,0.010697958162383163,0.014925504077672456,0.039429188721162925,0.026554112669208166,0.13827674123291553,0.03588518150859129,0.035323007038813845
DE,201802,837.0,3,2920.702272229377,0.151944881452246,0.05483885861829303,0.11198578104273882,0.021951545860916022,0.0666915295250071,0.027370327662419824,0.17433627109249686,0.07043302460691325,0.0077117584552567845,0.030964800273672783,0.041787562493758694,0.020262185579402407,0.12162489186104268,0.04821079381761677,0.04988578774564599
DE,201803,2213.0,14,4549.561817783502,0.11659180568402168,0.03545391553002454,0.0597744488776304,0.01322012744053387,0.0629796006449919,0.015174700743782958,0.1691078803690174,0.06696466873743238,0.00455756166415549,0.022272602944156464,0.03472783205275889,0.029220924399217283,0.27684289151424474,0.06631290853895244,0.026798136983193686
DE,201804,449.0,1,4088.6494542268015,0.11359239757520279,0.036815884589823065,0.05322787031564707,0.015210082062539716,0.05755227719478486,0.014903410908746636,0.17325635579940102,0.07891723573149732,0.0040746925397445385,0.02246709174662685,0.032745888139882856,0.026029618243547832,0.28828600541625377,0.059048301114636936,0.02387289213389766
DE,201805,238.0,2,3508.9195633814415,0.12695824728476582,0.047815997543055266,0.050596807705777146,0.014254727018258232,0.05372497217102222,0.013968856578073532,0.16431689524361978,0.07364080638690315,0.004106399998274474,0.02101951457928298,0.0323347582589511,0.024340404929808487,0.2935517167034985,0.055119524792976646,0.024250376557466473
DE,201806,533.0,4,3340.1356507051532,0.11426650299959566,0.0419524531367364,0.04725290449824684,0.013843764289830767,0.04937811407113423,0.030830363006793534,0.1512734565175304,0.12190162351060871,0.00561378202853177,0.017797390325400283,0.04774775402747566,0.020588351740712062,0.27058493638720515,0.04645591339942593,0.02051268967659563
DE,201807,722.0,3,3394.108520564123,0.10119808911998603,0.04032673984918367,0.03728549869547127,0.010983202431648308,0.038958630517598826,0.027972926804441446,0.1725010442206979,0.13455507796513383,0.004503914654365675,0.019167530051954478,0.09175714230144554,0.016293071092241703,0.23229067132055192,0.04951701304134928,0.022689444401653748
DE,201808,3162.0,16,5877.286816451298,0.07616525721845781,0.0404609812062526,0.05132403259752753,0.021049378669043703,0.049827358106007746,0.07021380393990558,0.2072726347224989,0.11292603068723814,0.002374812212880215,0.009149353675321081,0.11064711456702789,0.009812767845681126,0.1804074273300277,0.030627678691561196,0.02774136212792418
DE,201809,382.0,4,5083.829453161039,0.08235144240751728,0.05452002793645326,0.04985620246107092,0.0291332251985505,0.046262564281442785,0.06511716837151367,0.20018762060058565,0.10461998950599745,0.0023756125223727428,0.00864111352365921,0.1025123116523756,0.00925467866876233,0.18753200946223483,0.028505552847395976,0.029130474686045488
DE,201810,462.0,5,4529.063562528831,0.08001597423255376,0.06987771856881028,0.04924531774586725,0.02627623670980748,0.06119820735796515,0.062240137796856894,0.18820901298649892,0.11073062194657562,0.006335936823250693,0.007874481051749307,0.09507470387362563,0.008425457809675239,0.18068532132441453,0.02753709771702552,0.026273766715451036
DE,201811,2573.0,23,6196.250850023065,0.09210660516328467,0.04675516778067533,0.12031198187292404,0.019744520261325033,0.09400501192962192,0.039547328421650006,0.14075929209760332,0.0783559951336032,0.004123548955676257,0.005872770142774264,0.058024482044075294,0.007334173530922316,0.260756043186293,0.016520904975899687,0.015782173059950742
DE,201812,527.0,2,5484.000680018453,0.08458455377080522,0.046661202195059426,0.10878785772952888,0.02229021869424987,0.08529574736119554,0.05377205156519782,0.1373499045942316,0.09730336868667165,0.004256310622989939,0.0068311841839884735,0.06006018923626235,0.008323629037494331,0.2540601580040946,0.014970867440979007,0.015452753961190165
DE,201901,263.0,5,4650.200544014762,0.08976389847207361,0.04414618718495421,0.11226891307948554,0.024779505287472445,0.0892082233690797,0.05085487043220195,0.13310239689913547,0.09652640831904516,0.004139576359122322,0.006568823566539563,0.05825227032909656,0.007976860687024695,0.2512400630298476,0.014248153169974272,0.01692384659540609
DE,201902,1947.0,7,5667.16043521181,0.12471362238678275,0.057457286969542054,0.11035063216144377,0.0167361720245245,0.05921414245874644,0.0411748132352511,0.10128588143327215,0.06892260065820964,0.0035527490902807096,0.007041913583172529,0.057898278650134465,0.005460331837251666,0.31813477841191895,0.00957706972523615,0.01847972175728293
DE,201903,819.0,4,5352.7283481694485,0.10848730163215706,0.0949507990549375,0.09523776341503667,0.014230541023110567,0.06165923602516896,0.0503148715805547,0.10167213122443836,0.07350573971101453,0.003064261974365962,0.0062069246666390954,0.07198049805673074,0.004679973029542397,0.28580868756279404,0.008166824940607309,0.02003443992280524
DE,201904,2058.0,11,6340.182678535559,0.09183208891588637,0.07320019082420214,0.1220769584834772,0.017368727062657924,0.09318268092373617,0.040925023985464194,0.09492483839892162,0.07758517775489478,0.0034344673369162207,0.009480859702585576,0.05453344356057855,0.0034074320862260052,0.29523120445820566,0.007420358868909703,0.015396541743212432
DE,201905,3265.0,9,8337.146142828447,0.06621097776616947,0.07078487415954259,0.08621991065926614,0.014072789033258875,0.07745409581247517,0.03253352554631457,0.18203465234537286,0.056162856808900236,0.008139624127993097,0.01764594191811924,0.07456591703523559,0.008175416478930182,0.2558823002536135,0.01982645107162115,0.030290657735357326
DE,201906,2209.0,11,8878.716914262757,0.06421593327110746,0.06196335953895505,0.10956822310273816,0.014304856663100888,0.09098335950422444,0.03829266936689756,0.15306510639525242,0.05172674896762837,0.012354876674954055,0.013778893585036471,0.08203746306387501,0.007890838525376117,0.24297014213699156,0.015119675399731112,0.04172784678258706
DE,201907,2028.0,8,9130.973531410207,0.06912591074214829,0.05530711910886049,0.10192870207424112,0.01228723769549795,0.08555495010896884,0.03304156336283677,0.12983559587677065,0.06343626420128787,0.009774111770978103,0.014856627403408542,0.06647208981560998,0.0070306164002316264,0.30361084818987777,0.011924845429162861,0.03581351358612097
DE,201908,928.0,7,8232.778825128165,0.07369943609824475,0.07093118614198517,0.10247623401698099,0.013088988366128653,0.08051913912784898,0.03334092699800062,0.11855627489841483,0.08666521988336012,0.00880767391486982,0.013522456600090592,0.061379828293769506,0.006579545672140184,0.284782352306874,0.013738820962330787,0.03191191081860477
DE,201909,1172.0,6,7758.223060102533,0.07206904260398814,0.06694877407630634,0.09525692837214327,0.018739123901714973,0.07374369638840407,0.028866286724631384,0.1391190685159114,0.08179902888343041,0.007572737328338178,0.01357242946481279,0.08846436536290843,0.006586261611776712,0.25248668778860756,0.021902253389068888,0.032873311177161
DE,201910,3688.0,12,9894.578448082028,0.04822092715675602,0.045050576252694034,0.06613995678223891,0.04328664159469393,0.05653946961779265,0.030688281630097416,0.23423439997123116,0.12400951509613012,0.005211799220699434,0.01309098259735785,0.08376004007093038,0.004230857438810644,0.19399299653954574,0.01973224005357389,0.03181131423569049
DE,201911,3562.0,10,11477.662758465622,0.039890194714510316,0.035393645384764826,0.06613981977054793,0.042462544759242715,0.0522148501949668,0.0226386409653208,0.2855351623231292,0.13637139310930865,0.004828024211336272,0.00931688754525087,0.06045792035409555,0.005729080510134212,0.17589000244600445,0.018007527873003207,0.045124303069040535
DE,201912,1257.0,9,10439.1302067725,0.04081238631902046,0.03123792217533644,0.07789738411562908,0.04135638129008926,0.07854336749876831,0.022430500854987157,0.27641905148112933,0.12897071719745892,0.004352778606141331,0.00922873561920375,0.055043294133433264,0.009328011322508873,0.16578623456495375,0.016768858076276,0.041824376335990635
DE,202001,2245.0,13,10596.304165417998,0.039252874985922004,0.032455804830281904,0.07573866654830812,0.0383658740629774,0.08205834265165017,0.02322875907245582,0.26006469407550226,0.1266871872735918,0.014512044692438856,0.009315002795928234,0.04726029623881776,0.010519435968230764,0.17020576407615895,0.02320774395763713,0.047127507718222376
DE,202002,2515.0,7,10992.0433323344,0.04001235109798379,0.04401902879315652,0.06701282847890591,0.0323508772645084,0.07404659631847861,0.046462083204067396,0.25612706399398455,0.1125841015606161,0.011249511553836786,0.007647876093767254,0.055993542094766285,0.008585868917408937,0.15101688966473345,0.028656207126869327,0.06423517504537803
DE,202003,663.0,2,9456.634665867521,0.038539898943284225,0.04094795088289567,0.06232966656146634,0.03575671166179991,0.06887030040892887,0.04321972392537003,0.2647741579498433,0.12636009632760445,0.0104758883310962,0.0071267617575922915,0.05246771509578373,0.007998992363078921,0.14689114620484917,0.028973859730731445,0.06526712866299397
DE,202004,361.0,2,7926.3077326940165,0.03792601661495179,0.03999355394639114,0.059527517915907095,0.034164815881089265,0.06577026164046917,0.04208604288101771,0.2608070248908162,0.1393177075356703,0.010035395874422549,0.006961016934858254,0.059147706308088854,0.007671308993596153,0.1454806056216424,0.027690885784730907,0.06342013830282851
DE,202005,1678.0,6,8019.046186155213,0.03405883669333143,0.047951190570487086,0.04858679522181405,0.038122283712078014,0.05208410117134555,0.047798834656709505,0.25830003730194745,0.1337944580100289,0.008925873125406322,0.006392331375127288,0.08070207207649314,0.006611288659122532,0.15548428864751973,0.027277643377400344,0.05390995940752516
DE,202006,2150.0,7,8565.236948924172,0.0504006021670388,0.05940927601261933,0.04291450678379718,0.03063876308542229,0.04904420544208875,0.0372747898001549,0.22557965004983493,0.16736426129371929,0.008058736063334645,0.007115804798788174,0.06441659601352936,0.006142813208234105,0.18094278664283042,0.025064579901638396,0.04563262437115903
DE,202007,1543.0,4,8395.189559139337,0.06387066728541803,0.06868300185150557,0.03775238090645286,0.02572176870211459,0.04233295284403288,0.032582366167591324,0.21859714868146746,0.15013059884312852,0.0066205091998073765,0.006656247490632447,0.06042192239889317,0.006177232528918499,0.20855510131656574,0.020500751558520446,0.05139734517878611
DE,202008,8834.0,27,15550.15164731147,0.054376116907242256,0.07756005356595269,0.03174491811672872,0.07399489595860968,0.027016460272323968,0.04547457445282859,0.21842798020122992,0.10717623195639911,0.009050743201453307,0.011502919675185307,0.05486942204030878,0.02667606008660162,0.17062073530446892,0.018637855925644625,0.07287102932635879
DE,202009,3416.0,5,15856.121317849178,0.0454484667786961,0.06615607575979307,0.024940463942460803,0.06631847365357944,0.0256161875019515,0.037382572455169114,0.2799782881327148,0.0986875887058493,0.00713546067680386,0.019967194803524962,0.06200805743355784,0.020963626933567344,0.15076583511197805,0.02346404151354111,0.0711676645315626
DE,202010,3507.0,13,16191.897054279343,0.041838100822284195,0.07127679078252246,0.01960532300133785,0.05552298039874327,0.021183214547130735,0.03775606821426304,0.26721794318773623,0.10602575438402025,0.0057958866147286734,0.01600449784645823,0.0814613467550135,0.017426569266351836,0.1714498936727531,0.02014576983035473,0.0672898578597892
DE,202011,5387.0,20,18340.517643423475,0.0429518943832463,0.07004747174151948,0.022398962913464347,0.07783875931356468,0.017446839551297905,0.029283127795463475,0.25690869073399575,0.09708495487097339,0.01325416880812212,0.017008222732584146,0.060172185329279274,0.01440268415055566,0.1723282997491626,0.022543218387023358,0.086330517076879
DE,202012,3264.0,9,17936.414114738778,0.042800103013494274,0.06898712121846012,0.019158799640809333,0.07130100073296954,0.01919064498277982,0.032356898686424905,0.2578734257570358,0.09525671900282749,0.011286032826809707,0.025843236929577667,0.0515150919215604,0.012618039820680558,0.18434667213955164,0.02765047785529881,0.07981573067178856
DE,202101,2971.0,9,17320.131291791025,0.04185464155193554,0.07027059557765743,0.02431829749322327,0.07942183315063583,0.018406907498155253,0.03146178405655001,0.2648990489088371,0.09015993957418572,0.009409662369129487,0.02474020647726207,0.05183160783656723,0.01061060998021491,0.1813016252844498,0.023311737807905172,0.07800149830671607
DE,202102,718.0,5,14574.105033432821,0.04253287261599409,0.07488579785056206,0.02337483035802179,0.07994197302849002,0.018133427580145862,0.03127803016657958,0.2655940225171088,0.09944951847144753,0.008973909757431238,0.023549187532297216,0.04980979132191249,0.010115692141226661,0.17583076350160076,0.022343642330844883,0.07418653729875975
DE,202103,1089.0,6,12748.284026746256,0.07366924620867064,0.0794122106263265,0.021414866597200804,0.0767204181107845,0.018713548420847253,0.03085853609288933,0.2559974001238944,0.09474039944853865,0.008244119601955922,0.02157432956614454,0.04972834212094283,0.009288367204063513,0.16785085442171127,0.02047176603188697,0.07131559095442493
DE,202104,446.0,4,10644.627221397008,0.07568683731127519,0.08111416143332531,0.023028903564855513,0.07486260853550757,0.017956885116253776,0.03225961127839394,0.24622122115382894,0.09954233731400046,0.008198258076533401,0.020870097811471443,0.04850550674890176,0.00892661025646775,0.1722524738771897,0.0219959621209595,0.06857852093685742
DE,202105,1203.0,5,9718.701777117605,0.06794591099650844,0.08275967930678894,0.02530243673582519,0.06574650301813632,0.018342180312252408,0.03831621120413686,0.2676074023926968,0.08802381524634961,0.010274169388096242,0.01832945624470765,0.042544100008557274,0.011418311762658569,0.1702158104008679,0.0325508945009288,0.0606231152056397
DE,202106,1656.0,4,9430.961421694084,0.060222928340973994,0.1027931624443988,0.025986968099639615,0.06095644997791522,0.01928764416541578,0.03348777850746162,0.2817591032055838,0.08177340920652232,0.0092704398307287,0.015156569925395283,0.040400610346004964,0.01740507985742778,0.1714186823958766,0.028040063301006838,0.052041108383770976
DE,202107,1373.0,5,8917.769137355268,0.0650451349223608,0.09082911889787239,0.0314368907287009,0.060112539081727825,0.020274098271871044,0.031146576140089647,0.2684360107366861,0.10354613623859123,0.009038985782003836,0.016267416518271554,0.03422714635741264,0.020798303771565104,0.16831431501944671,0.02376965724756683,0.056757668141221296
DE,202108,6228.0,20,13362.215309884215,0.07969500850943242,0.05884417602604535,0.09361048967915887,0.03595533502500485,0.056364032789532094,0.021520879505028553,0.26798257660986735,0.07029029665436583,0.009457854700283121,0.009444895373097673,0.021904382714722562,0.020733072449779805,0.19074804148681088,0.019496056226325612,0.04395290839680083
DE,202109,2739.0,6,13428.772247907375,0.10295201024530093,0.06402870385396207,0.09449663949180002,0.030102697905610282,0.059579973162753576,0.021310548668028662,0.2499583690986077,0.06852378693434993,0.0090202961650156,0.007673513867576094,0.02154751647211115,0.021834236364590216,0.1854411158698781,0.02106576093253499,0.04246483059753727
DE,202110,1583.0,6,12326.017798325898,0.08993969932360678,0.07125083920930264,0.08356374097765296,0.0311903953646412,0.05522317626980944,0.022816181161455933,0.27204288406922617,0.06731298126388639,0.00790238605837317,0.009891348452672179,0.024209370853996295,0.02073118277374385,0.16870513520885708,0.020942421848530422,0.05427825743501384
DE,202111,1204.0,5,11064.81423866072,0.10650977961016396,0.07015501505524112,0.0745077321996295,0.02834675582858945,0.049697425755357495,0.024845981243789495,0.25434712392582515,0.0668232795766773,0.007608917635522689,0.009704565936419881,0.027669791163299106,0.0190714611283243,0.18888462353649502,0.018946204234441304,0.05288134513948599
DE,202112,1289.0,6,10140.851390928576,0.09544880044526743,0.06595785165505808,0.06606161230790795,0.03235559705533767,0.0540723606151632,0.021749745943680277,0.2554626310504222,0.06856249613373977,0.0067036792908165225,0.008532950509970404,0.034231032224081956,0.019765618966062035,0.18743891734455434,0.026079787382099585,0.05757692190911599
DE,202201,876.0,3,8988.681112742861,0.10334930650608104,0.0697412380539768,0.06334122224471815,0.029582170788450265,0.049710563127375894,0.026076801840033862,0.24057478116436323,0.06258517484501502,0.006074915618946683,0.00803184466027366,0.05294962142384518,0.017863892270171478,0.19456550139873302,0.023562707686867718,0.05199026066225124
DE,202202,1090.0,4,8280.944890194289,0.0927816295190319,0.06667834546953653,0.0767257546042442,0.037011136303262526,0.050098805292948974,0.022679308136341097,0.23947530381728688,0.0773368698434426,0.006149117708894865,0.007009563421873259,0.046014925892431155,0.01554744324466518,0.19370094157862167,0.0204961378889959,0.04829472074316951
DE,202203,4686.0,11,11310.755912155433,0.05903651531499562,0.04356973050313866,0.07538293399113152,0.022840349614426266,0.0839581202453357,0.0262120021119899,0.2470749849738589,0.06232320072389292,0.010330507389898594,0.004417587948949163,0.027206834951913908,0.01567752586583798,0.20672732899303461,0.019534555108680893,0.09570783044640878
DE,202204,2745.0,9,11793.604729724346,0.05019964370622509,0.05311561197120154,0.06541100855744311,0.018409059432949106,0.08697891210890922,0.027804641665683572,0.24944307648377426,0.05744764383786609,0.007986812950855978,0.00739342901629303,0.02478356143967948,0.012835091231045133,0.2299603092170144,0.016856425119202496,0.09137478061541902
DE,202205,3916.0,12,13350.883783779478,0.041780610392049895,0.053226963548059766,0.0658398617157603,0.013572992727313816,0.10276465028120194,0.03416979581630836,0.25200485974472664,0.0468153443628694,0.005715885022266637,0.006994944299146652,0.03154281225702824,0.019309542109763208,0.2382185937108438,0.021643632005221587,0.06639951486946723
DE,202206,2402.0,9,13082.707027023582,0.03482648359758938,0.05264253636727987,0.05908463914722942,0.015282740176158044,0.09394029952868588,0.05180270359340311,0.26332771666862576,0.0549823015459983,0.0047426126654805355,0.007367048411983438,0.04778759204549111,0.015840458839053106,0.2061354360256281,0.020274384807278,0.0719630486575904
DE,202207,1047.0,6,11513.165621618868,0.03517565192471005,0.05144000491505749,0.06219529194151277,0.01634854766737062,0.08782923302529086,0.058596534129422846,0.25251091942454856,0.06488515424974393,0.0043851098894877785,0.0067708811196669615,0.05525380606054094,0.014902850808469526,0.2045817060852941,0.018812117471565613,0.06631219339306156
DE,202208,1007.0,3,10217.532497295095,0.03360476987777825,0.051454788139047934,0.06072607096885515,0.014757915531039462,0.0890624338734279,0.057155239573234505,0.24960896916486305,0.06404749143375342,0.004479964896442316,0.006604554405635514,0.05060995505293327,0.013454700907934741,0.2262484279460482,0.01697868556910196,0.06120603468656552
DE,202209,1019.0,4,9193.025997836075,0.033752178269675595,0.04754021303112528,0.054364004288368184,0.022136552155823032,0.08320893549133264,0.05524397894678662,0.24419245172292217,0.07030921285684442,0.004080429019408815,0.009187959530577256,0.053703091708339694,0.01479855788221231,0.2191572648595011,0.02071151005450836,0.06761366057131832
DE,202210,3375.0,12,10729.42079826886,0.0265873732430442,0.05671532115044805,0.049062032771830584,0.036485762435934356,0.09109548671272685,0.06178363769801121,0.24586069159897642,0.06844388485679255,0.005603855794803345,0.0069397425706829545,0.046189973812518346,0.013539688937054914,0.19655561546831213,0.027676637850243328,0.06746029697691862
DE,202211,820.0,3,9403.536638615089,0.024293376281995172,0.05759316375306359,0.05110768701795459,0.0344872354897753,0.09448641614498142,0.06363045163178685,0.2477107394718231,0.0744796765592843,0.005139647392167544,0.006359043173940072,0.04218660585579932,0.012383466092952758,0.19440092627040484,0.02528765562145626,0.06645391029235873
DE,202212,2300.0,4,9822.829310892072,0.02531446609267623,0.059495207242940454,0.03917837298517275,0.04985309163431309,0.07640415961666079,0.0728894742736687,0.23979190365087075,0.07662248531860036,0.004530906919948924,0.0049075535555668385,0.07909123424068774,0.009933180332321384,0.17320060582749378,0.025907974475403366,0.06287937919636472
DE,202301,1708.0,7,9566.263448713658,0.02515418321197246,0.0517956635344085,0.033573472244986156,0.05285703129627351,0.06387989303925988,0.08792072366956413,0.22930819652740309,0.08263393475699977,0.0040798496698150714,0.004460248775951599,0.08042941444699876,0.008802267444462367,0.18603543397640393,0.021356252952885187,0.06771342746212382
DE,202302,1809.0,8,9462.010758970926,0.031124131418587223,0.04755386932886389,0.037671956860492205,0.04777514362030127,0.09282026477043835,0.08341086637809243,0.2186217267981236,0.09587740703578153,0.004792527111842514,0.008035801383380607,0.06921921193675633,0.00858700425312285,0.17733222284558525,0.018883890297985578,0.058293968546772705
DE,202303,836.0,3,8405.608607176742,0.036293968376689835,0.043078972166160516,0.037488482366641984,0.04565439555842364,0.08580430972913397,0.07855394743130231,0.23737507482127337,0.08986146127562104,0.004341401353079165,0.007262107997021853,0.0623603754779395,0.0077584896715995055,0.18712676768684725,0.017031274158189714,0.06000896400570829
DE,202304,1613.0,2,8337.486885741393,0.03376012776849893,0.04474990617720027,0.030566548142506582,0.04421608655337493,0.06976343935669628,0.08738311715607887,0.25373891546450267,0.07794950736946264,0.003518863755856682,0.006761263333052716,0.07874652098981158,0.006274869968081132,0.17679817941330458,0.016122090740665704,0.06965056377257191
DE,202305,742.0,4,7411.989508593115,0.031239604817329465,0.052342615582688816,0.02994164066223087,0.04811784964253845,0.06937258258446125,0.08529405998643379,0.23763823843520498,0.07843079229109846,0.0032078717003905656,0.0064414039388561205,0.07304808799429156,0.006682321079522604,0.16920944506816538,0.030149340269404013,0.0788841432928082
